BROKER_ID,CLIENT_ID,CREATED_AT,DRIVING_LICENSE_HELD_MONTHS,TAXI_LICENCE_HELD_MONTHS,NO_CLAIMS_BONUS_YEARS,BASIC_PREMIUM,ANNUAL_PREMIUM,NET_PREMIUM,TOTAL_REMIUM,EXCESS,VEHICLE_VALUE,YEAR_OF_FIRST_REGISTRATION,VEHICLE_ANNUAL_MILEAGE,QUOTE_TYPE,VALID_DRIVERS,VEHICLE,ADDRESS_LATITUDE,ADDRESS_LONGITUDE,COVER_BASIS,QUOTE_STATUS,DISCOUNTED_COMMISSION,BROKER_COMMISSION,RETAINED_COMMISSION
893235,166468,2/19/21 9:27,339,139,6,541798.04,542039.84,540945.66,611101.69,350,15000,2017,30000,New Business,Insured Only,SKODA SUPERB LAURIN & KLEMENT TDI 150,60.2325427947681,-4.8539653193651,Comprehensive,Not accepted,109947.5,54441.44,55506.06
916552,174086,3/4/21 17:54,198,28,4,522331.73,522564.14,521512.46,589132.89,350,9000,2011,50000,New Business,Insured And 1 Named Driver,MERCEDES-BENZ VITO 110 CDI LONG,52.5834617642248,-2.11720106111965,Comprehensive,Not accepted,105953.5,52440.69,53512.81
163462,175130,3/10/21 12:59,289,173,6,581301.92,581561.36,580385.07,655656.18,350,12000,2019,35000,New Business,Insured Only,VOLKSWAGEN CADDY MAXI LIFE TDI 102,56.6854356989371,-1.39014617949331,Comprehensive,Not accepted,117920.01,58361.61,59558.4
394875,178434,3/18/21 16:20,272,272,6,576551.74,576808.81,575645.52,650296.69,500,23000,2018,60000,New Business,Insured Only,MERCEDES-BENZ VITO TOURER 114 PRO COMPACT BLUETEC,52.6164740646566,-1.52272439181668,Comprehensive,Not accepted,116955.34,57884.72,59070.62
291678,181418,3/25/21 16:18,100,7,0,547450.38,547693.6,546592.99,617457.53,350,10000,2015,15000,New Business,Insured Only,TOYOTA PRIUS T3,52.3589321224102,-0.0257675919822477,Comprehensive,Not accepted,111046.43,54962.22,56084.21
855570,181424,3/26/21 9:51,151,87,6,550126.6,550372.12,549261.09,620495.75,350,28000,2018,35000,New Business,Insured And Spouse,FORD TOURNEO CUSTOM 310 L1 TITANIUM TDCI 130,59.1258469822826,-3.30154555665341,Comprehensive,Not accepted,111596.41,55231.9,56364.51
332021,121969,3/27/21 3:30,135,4,2,555855.6,556103.07,553105.27,624843.46,500,16400,2015,30000,Renewal,Insured Only,MERCEDES-BENZ E220 SE BLUETEC,46.8769756057053,-0.453770928918856,Comprehensive,Accepted,112379.079999999,55618.74,56760.34
117915,183800,4/1/21 10:06,278,130,1,534360.23,534598.11,533521.68,602701.82,500,30000,2017,30000,New Business,Insured Only,LONDON TAXIS TX4 ELEGANCE,52.1388810968121,-0.0268866203448218,Comprehensive,Not accepted,108444.13,53704.59,54739.54
149258,121266,4/4/21 4:48,295,111,7,520545.83,520778.14,519726.93,587130.83,500,9000,2014,35000,Renewal,Insured Only,VOLKSWAGEN PASSAT S BLUEMOTION TECH TDI (140),46.8597100868194,-2.73787641019393,Comprehensive,Not accepted,105595.66,52262.02,53333.64
953509,188675,4/15/21 11:36,151,137,6,576260.61,576516.31,575359.25,649946.22,500,9800,2016,45000,New Business,Insured Only,VOLKSWAGEN PASSAT GT TDI 190 BMT,53.3404601766476,-1.83424914323292,Comprehensive,Not accepted,116888.299999999,57854.38,59033.92
477242,127094,4/15/21 15:35,173,173,7,537268.5,537508.17,536137.63,605670.56,350,11500,2014,30000,Renewal,Insured Only,TOYOTA PRIUS,52.7427411930096,0.573323251333621,Comprehensive,Accepted,108930.14,53912.26,55017.88
394875,196917,4/21/21 9:11,282,243,6,552051.58,552297.78,551183.66,622663.84,500,12000,2015,30000,New Business,Insured Only,AUDI A6 S LINE TDI ULTRA 190,54.7901346903437,-1.41122775440983,Comprehensive,Not accepted,111985.78,55425,56560.78
259249,197174,4/23/21 16:58,207,28,0,527563.89,527798.53,526736.74,595032.52,350,8000,2018,15000,New Business,Insured Only,SKODA RAPID SPACEBACK SE TECH TDI 115,53.0465439970852,-2.8410930922422,Comprehensive,Not accepted,107074.019999999,53033.17,54040.85
942790,199044,4/26/21 14:16,100,32,3,583828.61,584087.77,582915.04,658483.76,350,4000,2012,45000,New Business,Insured Only,TOYOTA AVENSIS TR D-4D,57.2298046408638,-2.02888095484398,Comprehensive,Not accepted,118148.859999999,58202.77,59946.09
410373,102122,5/5/21 3:12,257,147,7,570911.18,571165.77,569551.84,643423.07,350,9000,2007,30000,Renewal,Insured Only,MERCEDES-BENZ E 220 ELEGANCE CDI (170),54.3018515428477,-0.698263929568488,Comprehensive,Accepted,115748.8,57294.16,58454.64
678051,133758,5/7/21 3:04,326,134,7,547071.18,547314.98,545871.45,616662.06,500,8500,2012,35000,Renewal,Insured Only,VOLKSWAGEN PASSAT SE BLUEMOTION TECH TDI (140),52.8143002891263,-0.679135606051961,Comprehensive,Not accepted,110936.5,54924.82,56011.68
582122,131421,5/15/21 3:44,226,170,7,517643.11,517873.62,516175.31,583114.09,350,20000,2017,35000,Renewal,Insured Only,TOYOTA PRIUS ACTIVE HSD 120BHP 5 DOOR HATCHBACK PETROL ELECTRIC CVT 2WD,53.9612092444779,0.0852692546988992,Comprehensive,Not accepted,104872.57,51904.61,52967.96
394875,208354,5/19/21 9:57,318,272,6,581524.34,581783.57,580610.53,655904.22,500,3000,2007,30000,New Business,Insured Only,FIAT SCUDO JTD 109BHP L.C.V. DIESEL MANUAL 2335KG GVW 900KG MAX PAYLOAD,57.0591764043218,-1.56684799825965,Comprehensive,Not accepted,117963.64,58383.91,59579.73
576918,115649,5/24/21 2:59,402,111,3,536869.55,537108.78,535375.25,604826.84,500,15000,2014,35000,Renewal,One Named Driver Excluding Proposer,VAUXHALL VIVARO 2900 COMBI (9 SEAT) 113 CDTI 113BHP 5 DOOR M.P.V. DIESEL MANUAL 2WD 9SEAT,53.0108914753516,-3.29087815636025,Comprehensive,Accepted,108777.07,53835.48,54941.59
942790,210818,5/26/21 14:17,176,176,0,555053.19,555299.04,554186.55,626019.26,350,7000,2011,45000,New Business,Insured Only,PEUGEOT EXPERT TEPEE LEISURE L2 5/ 120BHP 5 DOOR M.P.V. DIESEL MANUAL 2WD 6SEAT,55.8741117142619,-1.72872526225572,Comprehensive,Not accepted,112242.11,55213.53,57028.58
678051,212572,6/2/21 9:28,201,201,5,581978.88,582238.31,581064.32,656417.02,500,6500,2009,35000,New Business,Insured Only,TOYOTA PRIUS T SPIRIT 136BHP 5 DOOR HATCHBACK PETROL ELECTRIC CVT 2WD,48.5443621097588,-1.62898690344001,Comprehensive,Not accepted,118092.32,58470.53,59621.79
332021,224386,7/15/21 15:44,375,46,1,550035.98,550281.18,549171.61,620388.49,350,10000,2015,10000,New Business,Insured Only,SKODA SUPERB S TDI 118BHP 5 DOOR HATCHBACK DIESEL DSG 2WD,56.1601971338665,1.26649971017205,Comprehensive,Not accepted,111576.209999999,55222.54,56353.67
482671,228641,7/28/21 11:56,197,28,4,543260.1,543502.21,542406.62,612744.71,500,2500,2010,35000,New Business,Insured And 1 Named Driver,FORD MONDEO ZETEC 138BHP 5 DOOR ESTATE DIESEL MANUAL 2WD,55.3390238239978,-4.59496555512157,Comprehensive,Not accepted,110201.26,54542.2,55659.06
893235,230028,8/5/21 13:34,266,180,6,554879.1,555126.63,553794.7,625621.91,350,4000,2013,30000,New Business,Insured Only,VAUXHALL ZAFIRA EXCLUSIV ECOFLEX 110BHP 5 DOOR M.P.V. DIESEL MANUAL 2WD 5SEAT,51.845167163452,-2.50516810133246,Comprehensive,Not accepted,112566.769999999,55731.96,56834.81
466806,236069,9/1/21 15:40,273,216,6,565393.84,565645.05,564508.26,637695.99,500,16000,2018,35000,New Business,Insured Only,VAUXHALL INSIGNIA SRI NAV TURBO D 134BHP 5 DOOR HATCHBACK DIESEL AUTOMATIC 2WD,51.9575017719674,-1.48210403325697,Comprehensive,Not accepted,114686.28,56763.7,57922.58
394875,141123,9/16/21 3:39,120,120,7,552079.51,552325.76,551088.72,622558.54,500,4000,2006,30000,Renewal,Insured Only,PEUGEOT PARTNER TEPEE S HDI 91BHP 5 DOOR M.P.V. DIESEL MANUAL 2WD 7SEAT,53.1821641594112,-1.4229619889312,Comprehensive,Not accepted,111971.15,55415.58,56555.57
893235,136963,9/17/21 9:51,336,299,7,544195.99,544438.83,543243.24,613697.72,350,8000,2009,35000,Renewal,Insured Only,LONDON TAXIS TX4 BRONZE,50.366987863572,-4.20257555556921,Comprehensive,Accepted,110416.45,54670.28,55746.17
893235,142263,9/19/21 9:21,264,171,7,525623.63,525857.85,524414.12,592421.92,350,17500,2016,30000,Renewal,Insured Only,JAGUAR XF R-SPORT 178BHP 4 DOOR SALOON DIESEL AUTOMATIC 2WD,56.1765553631526,-0.308440528470223,Comprehensive,Not accepted,106609.25,52799.22,53810.03
893235,241880,9/20/21 10:53,132,39,4,527829.5,528064.84,526860.97,595186.84,750,7000,2013,30000,New Business,Insured Only,VOLKSWAGEN SHARAN S 140BHP 5 DOOR M.P.V. DIESEL MANUAL 2WD 7SEAT,50.4092598824226,-1.46770841325525,Comprehensive,Not accepted,107103.45,53041.71,54061.74
530524,120270,9/22/21 3:28,135,122,7,534207.94,534446.33,533272.34,602433.63,500,29995,2016,40000,Renewal,Insured Only,AUDI A6 S LINE TDI ULTRA 187BHP 5 DOOR ESTATE DIESEL DSG 2WD,56.0791228008884,0.166452050978336,Comprehensive,Accepted,108351.86,53624.14,54727.72
332021,141533,9/29/21 3:15,379,375,7,577034.85,577292.25,576002.81,650704.01,350,20000,2017,15000,Renewal,Insured Only,FORD TOURNEO CUSTOM 310 L1 TITANIUM TDCI 128BHP 5 DOOR M.P.V. DIESEL MANUAL 2WD 9SEAT,55.7588384630971,0.420737759348067,Comprehensive,Accepted,117033.33,57920.86,59112.47
163462,247885,10/6/21 14:44,190,180,5,532672.61,532910.32,531834.63,600808.76,350,5000,2016,35000,New Business,Insured Only,SEAT ALHAMBRA SE LUX TDI 148BHP 5 DOOR M.P.V. DIESEL DSG 2WD 7SEAT,57.8946699494493,-2.74642646819019,Comprehensive,Not accepted,108059.5,53479.52,54579.98
482671,135947,10/21/21 14:50,326,326,6,536804.77,537044.25,535850.35,605344.72,500,38000,2019,35000,New Business,Insured And 1 Named Driver,MERCEDES-BENZ VITO TOURER 114 PRO COMPACT BLUETEC 136BHP 5 DOOR M.P.V. DIESEL MANUAL 2WD 9SEAT,52.7848270290126,-4.10120558488601,Comprehensive,Accepted,108875.23,53883.29,54991.94
400621,255902,10/23/21 9:30,169,105,6,539171.81,539412.12,538324.7,608133.83,500,6000,2017,35000,New Business,Insured Only,SKODA OCTAVIA S TDI 109BHP 5 DOOR ESTATE DIESEL MANUAL 2WD,59.5471511722772,-4.36166700249828,Comprehensive,Not accepted,109390.45,54148.05,55242.4
280835,270930,11/26/21 11:16,151,128,6,517710.77,517941.53,516897.33,583928.11,500,8000,2012,30000,New Business,Insured Only,TOYOTA PRIUS T3 134BHP 5 DOOR HATCHBACK PETROL ELECTRIC CVT 2WD,53.0140785370417,-0.22317197120031,Comprehensive,Not accepted,105022.5,51977.13,53045.37
713585,271384,11/29/21 11:48,300,112,6,540962.7,541204.53,540110.2,610166.74,350,7999,2011,40000,New Business,Insured Only,MERCEDES-BENZ E CLASS E250 AVANTGARDE EDITION 125 CDI 204BHP 5 DOOR ESTATE DIESEL AUTOMATIC 2WD,55.8211891959463,-0.644292000634656,Comprehensive,Not accepted,109732.37,54312.21,55420.16
482671,273496,11/30/21 14:54,142,100,6,563263.69,563515.07,562377.53,635313.16,350,16500,2017,35000,New Business,Insured Only,SEAT ALHAMBRA XCELLENCE TDI 148BHP 5 DOOR M.P.V. DIESEL DSG 2WD 7SEAT,52.8950616548327,-4.1184514053026,Comprehensive,Not accepted,114265.4,56550.83,57714.57
539506,160872,12/31/21 4:22,67,28,3,573490.32,573746.05,572301.32,646527.35,500,20000,2016,30000,Renewal,Insured Only,TOYOTA PRIUS EXCEL HSD 120BHP 5 DOOR HATCHBACK PETROL ELECTRIC CVT 2WD,51.3653409460933,-1.07460226371272,Comprehensive,Accepted,116317.13,57577.38,58739.75
400621,281899,1/18/22 15:49,127,101,6,542497.35,542738.92,541645.79,611880.79,500,4000,2011,35000,New Business,Insured Only,FIAT SCUDO COMBI SWB MULTIJET 120 MULTIJET 120BHP L.C.V. SWB DIESEL MANUAL 2759KG GVW 938KG MAX PAYLOAD,52.6142502939156,-1.86394508543396,Comprehensive,Not accepted,110068.13,54486.77,55581.36
506946,283224,1/19/22 12:47,174,17,1,560030.97,560280.66,559000.97,631494.7,350,17000,2017,40000,New Business,Insured Only,MERCEDES-BENZ E CLASS E220 AMG LINE D 192BHP 5 DOOR ESTATE DIESEL AUTOMATIC 2WD,54.2648783085642,-0.193393906126393,Comprehensive,Not accepted,113578.04,56211.07,57366.97
418591,293402,2/9/22 16:46,118,110,0,532027.12,532263.7,531193.16,600065.66,500,5000,2016,30000,New Business,Insured Only,HYUNDAI I40 S CRDI BLUE DRIVE 139BHP 5 DOOR ESTATE DIESEL MANUAL 2WD,54.5351303373365,-1.81366995746194,Comprehensive,Not accepted,107923.11,53413.96,54509.15
893235,211390,2/17/22 15:02,64,57,0,570432.28,570686.21,569537.13,643387.22,750,20000,2015,30000,New Business,Insured Only,AUDI A6 SE TDI ULTRA 187BHP 5 DOOR ESTATE DIESEL MANUAL 2WD,51.9387840006299,-2.6836234701709,Comprehensive,Not accepted,115822.44,57390.3,58432.14
953509,295765,2/17/22 16:30,243,243,4,551503.66,551749.58,550636.75,622045.08,750,4995,2015,35000,New Business,Insured Only,VOLKSWAGEN PASSAT SE BUSINESS TDI BMT 118BHP 4 DOOR SALOON DIESEL MANUAL 2WD,56.8632227097643,-1.65207113777197,Comprehensive,Not accepted,111878.37,55369.96,56508.41
539506,300266,2/23/22 11:14,149,137,9,571810.87,572066.01,570911.45,644952.72,350,12000,2015,25000,New Business,Insured Only,BMW 5 SERIES 520D SE 188BHP 4 DOOR SALOON DIESEL AUTOMATIC 2WD,48.6649047913459,-0.749005612131622,Comprehensive,Not accepted,116022.85,57435.77,58587.08
539506,306573,3/2/22 8:44,325,65,8,561600.89,561851.52,560717.39,633437.45,350,39000,2020,50000,New Business,Insured Only,MERCEDES-BENZ VITO TOURER 119 SELECT LONG BLUETEC 190BHP 5 DOOR M.P.V. DIESEL AUTOMATIC 2WD 9SEAT,48.1124960430851,-1.87938484153309,Comprehensive,Not accepted,113949.51,56408.07,57541.44
418591,308670,3/2/22 11:59,132,37,2,551871.83,552117.9,550933.41,622380.72,500,4000,2008,30000,New Business,Insured Only,TOYOTA AVENSIS TR 126BHP 5 DOOR HATCHBACK DIESEL MANUAL 2WD,51.1062604509492,-1.56944801941247,Comprehensive,Not accepted,111938.799999999,55399.81,56538.99
482671,316564,3/8/22 16:36,374,374,6,519290.86,519523,518472.51,585722.47,500,18000,2016,30000,New Business,Insured And 1 Named Driver,PEUGEOT EXPERT PROFESSIONAL L1H1 130 130BHP L.C.V. L1 H1 DIESEL MANUAL 2700KG GVW 1000KG MAX PAYLOAD,55.3864400130155,-4.22347368576503,Comprehensive,Not accepted,105336.31,52136.38,53199.93
332021,322536,3/15/22 16:07,98,78,6,537798.45,538038.35,536952.76,606588.5,350,45000,2021,35000,New Business,Insured Only,MERCEDES-BENZ E CLASS PHEV E300 AMG LINE EDITION DE 302BHP 4 DOOR SALOON DIESEL ELECTRIC AUTOMATIC REAR WHEEL DRIVE,48.0092583112494,-0.216990874621159,Comprehensive,Not accepted,109098.709999999,53994.06,55104.65
418591,324078,3/21/22 12:35,90,1,5,566829.7,567081.83,565940.87,639320.51,500,6500,2015,30000,New Business,Insured Only,VAUXHALL INSIGNIA SRI VX LINE NAV CDTI ECOFLEX 138BHP 5 DOOR HATCHBACK DIESEL MANUAL FRONT WHEEL DRIVE,56.0175657827572,-0.761833685526281,Comprehensive,Not accepted,114983.47,56908.12,58075.35
330803,326649,3/28/22 14:24,105,1,0,560229.65,560477.83,559354.79,631858.24,350,13760,2017,40000,New Business,Insured Only,TOYOTA AURIS HYBRID EXCEL HSD 134BHP 5 DOOR ESTATE PETROL ELECTRIC CVT 2WD,51.3292737538212,-2.23933881447062,Comprehensive,Not accepted,113638.05,56244.57,57393.48
494758,326670,4/4/22 15:38,62,1,6,534465.79,534702.34,533631.94,602796.42,500,3995,2013,35000,New Business,Insured Only,SUZUKI SX4 S-CROSS SZ-4 DDIS 118BHP 5 DOOR HATCHBACK DIESEL MANUAL 2WD,54.9221059596669,-2.34757516965853,Comprehensive,Not accepted,108410.65,53657.79,54752.86
645669,326915,3/29/22 12:15,293,88,7,526295.67,526530.45,525468.03,593614.6,350,12000,2010,70000,New Business,Insured And 1 Named Driver,LONDON TAXIS TX4 BRONZE,53.4167728792948,-2.15998799052719,Comprehensive,Not accepted,106765.31,52839.21,53926.1
506946,334167,4/12/22 10:46,95,88,6,574327.24,574583.56,573423.68,647791.9,350,6000,2011,30000,New Business,Insured Only,TOYOTA PRIUS T4 136BHP 5 DOOR HATCHBACK PETROL ELECTRIC CVT 2WD,54.4751940835557,0.163943961341647,Comprehensive,Not accepted,116509.79,57661.6,58848.19
678051,335696,4/13/22 9:46,131,131,1,524578.4,524812.36,523753.65,591676.7,350,7000,2015,35000,New Business,Insured Only,TOYOTA AURIS HYBRID EXCEL 98BHP 5 DOOR ESTATE PETROL ELECTRIC CVT 2WD,55.5890589670755,0.140000346693316,Comprehensive,Not accepted,106443.88,52697.46,53746.42
491446,347111,4/27/22 15:38,231,1,6,545429.68,545672.78,544408.96,615008.78,350,5999,2009,25000,New Business,One Named Driver Excluding Proposer,LONDON TAXIS TX4 BRONZE,49.2388787761436,-2.5520492539785,Comprehensive,Not accepted,110612.7,54743.66,55869.04
645669,357901,5/10/22 9:53,137,52,5,530143.48,530379.9,529310.04,597953.28,350,4260,2009,20000,New Business,Insured Only,PEUGEOT EXPERT TEPEE COMFORT L2 8/ 90BHP 5 DOOR M.P.V. DIESEL MANUAL 2WD 9SEAT,56.3030269916147,-2.26004038789269,Comprehensive,Not accepted,107545.41,53225.46,54319.95
645669,362185,5/13/22 13:41,256,256,6,531118.59,531355.39,530283.81,599052.14,350,2000,2007,20000,New Business,Insured Only,TOYOTA AVENSIS COLOUR COLLECTION 127BHP 5 DOOR HATCHBACK PETROL MANUAL,55.9094607520118,-2.53893453460071,Comprehensive,Not accepted,107742.87,53323.31,54419.56
645669,369541,5/21/22 18:37,32,1,0,563680.91,563927.36,562812.13,635693.03,350,17110,2019,203000,New Business,Insured Only,TOYOTA COROLLA HYBRID ICON TECH VVT-I 121BHP 4 DOOR SALOON PETROL ELECTRIC CVT 2WD,50.134867681489,-1.96729172792579,Comprehensive,Not accepted,114317.23,56588.16,57729.07
645669,371937,5/25/22 11:17,55,16,0,579693.4,579949.79,578789.6,653803.19,350,9800,2015,50000,New Business,Insured Only,AUDI A3 SPORT TDI 109BHP 4 DOOR SALOON DIESEL MANUAL 2WD,50.0487144230214,-1.77430071873404,Comprehensive,Not accepted,117583.459999999,58198.28,59385.18
886247,374171,5/30/22 16:30,54,33,0,555512.16,555760.5,554636.73,626577.48,1000,14000,2019,30000,New Business,Insured Only,SKODA OCTAVIA SE TECHNOLOGY TDI 113BHP 5 DOOR HATCHBACK DIESEL DSG 2WD,51.696018473619,-2.10905912798934,Comprehensive,Not accepted,112683.67,55772.96,56910.71
645669,380976,6/13/22 13:49,230,63,6,526430.73,526665.67,525602.51,593768.73,350,14060,2017,30000,New Business,Insured And Spouse,CITROEN C4 PICASSO FLAIR BLUEHDI S/S 118BHP 5 DOOR M.P.V. DIESEL AUTOMATIC 2WD,54.6603157005309,-3.99194869121904,Comprehensive,Not accepted,106793.36,52852.86,53940.5
645669,389091,6/21/22 15:52,276,1,9,532723.93,532961.71,531885.69,600867.54,350,14999,2015,40000,New Business,Insured Only,MERCEDES-BENZ E CLASS E220 AMG NIGHT EDITION PREMIUM BLUETEC 174BHP 5 DOOR ESTATE DIESEL AUTOMATIC REAR WHEEL DRIVE,51.2479944298764,-4.20726210612347,Comprehensive,Not accepted,108070.239999999,53484.72,54585.52
645669,392571,6/22/22 23:25,71,16,0,578655.9,578912.51,577751.27,652645.3,350,9630,2016,19000,New Business,Insured Only,TOYOTA AURIS BUSINESS EDITION VVT-I 116BHP 5 DOOR HATCHBACK PETROL MANUAL 2WD,55.6027120267177,-1.96981618553986,Comprehensive,Not accepted,117377.44,58094.73,59282.71
418591,417955,7/19/22 9:50,181,181,6,516717.38,516947.9,515904.76,582811.36,500,11000,2015,30000,New Business,Insured Only,VOLKSWAGEN GOLF PHEV GTE 201BHP 5 DOOR HATCHBACK PETROL ELECTRIC DSG 2WD,51.8971953890643,-1.77781311983045,Comprehensive,Accepted,104822.31,51877.57,52944.74
400621,421328,7/21/22 16:59,129,34,6,576325.99,576582.79,575231.73,649827.29,750,5000,2014,35000,New Business,Insured Only,BMW 3 SERIES 320D M SPORT 184BHP 5 DOOR ESTATE DIESEL AUTOMATIC 2WD,49.6252126626022,-2.69093324641639,Third Party,Accepted,116889.92,57860.01,59029.91
645669,443732,8/22/22 23:08,109,1,0,554765.81,555021.18,553896.6,625710.26,350,12610,2017,65000,New Business,Insured Only,VAUXHALL INSIGNIA SRI VX LINE NAV TURBO D ECOTEC 134BHP 5 DOOR HATCHBACK DIESEL MANUAL 2WD,55.2472821544919,-0.0940107889405625,Comprehensive,Not accepted,112534.98,55696.76,56838.22
330803,448387,8/26/22 13:55,169,169,2,554339.38,554586.5,553468.24,625242.38,850,14240,2016,20000,New Business,Insured And 1 Named Driver,SKODA SUPERB SE L EXECUTIVE TDI 188BHP 5 DOOR HATCHBACK DIESEL DSG 2WD,48.9494015760876,-1.26106878691874,Comprehensive,Not accepted,112453.22,55654.6,56798.62
685377,448614,8/26/22 15:04,211,131,2,570417.17,570671.28,569521.38,643373.48,350,1500,2012,5000,New Business,Insured Only,PEUGEOT EXPERT PROFESSIONAL L1H1 130 130BHP L.C.V. L1 H1 DIESEL MANUAL 2700KG GVW 1000KG MAX PAYLOAD,52.8354989206246,0.573917842578104,Comprehensive,Not accepted,115731.29,57288.5,58442.79
407020,100391,8/31/22 15:46,213,172,6,541655.08,541896.73,540803.21,610939.01,350,4000,2013,40000,New Business,One Named Driver Excluding Proposer,PEUGEOT 5008 ALLURE E-HDI 112BHP 5 DOOR M.P.V. DIESEL AUTOMATIC 2WD 7SEAT,51.7319465091945,-2.75198625086291,Comprehensive,Accepted,109891,54392.23,55498.77
883976,452824,9/2/22 15:53,195,159,6,580272.78,580531.68,579360.12,654496.7,500,5000,2013,15000,New Business,Insured Only,TOYOTA AVENSIS ICON D-CAT 150BHP 4 DOOR SALOON DIESEL AUTOMATIC 2WD,54.629933979451,-1.5624654780483,Comprehensive,Not accepted,117715.47,58258.46,59457.01
645669,453721,9/4/22 21:44,169,1,1,587844.39,588104.13,586928.73,662991.91,350,26000,2020,32000,New Business,Insured Only,NISSAN LEAF E+ TEKNA 215BHP 5 DOOR HATCHBACK ELECTRIC CVT 2WD,49.7677369143424,0.0509737290027948,Comprehensive,Not accepted,119235.209999999,59016.37,60218.84
685377,454382,9/5/22 10:23,334,1,0,546985.73,547228.32,546130.55,616926.01,350,12000,2012,15000,New Business,Insured Only,HONDA CR-V EX I-DTEC 150BHP 5 DOOR ESTATE DIESEL AUTOMATIC 4WD,55.8960882373242,-2.16822335203368,Comprehensive,Not accepted,110991.86,54958.42,56033.44
645669,457654,9/9/22 15:49,324,88,9,544188.69,544430.64,543335.79,613781.86,350,45000,2017,27000,New Business,Insured Only,MERCEDES-BENZ S CLASS S350 L AMG LINE EXECUTIVE PREMIUM D 282BHP 4 DOOR SALOON DIESEL AUTOMATIC REAR WHEEL DRIVE,51.0608593207653,-2.26689300484061,Comprehensive,Not accepted,110389.88,54634.91,55754.97
713585,293423,9/14/22 16:26,131,52,0,555986.5,556234,555114.04,627093.81,350,13595,2017,40000,New Business,Insured Only,TOYOTA AURIS HYBRID BUSINESS EDITION HSD 134BHP 5 DOOR ESTATE PETROL ELECTRIC CVT 2WD,53.7205270706947,-3.02512587676849,Comprehensive,Not accepted,112785.03,55819.64,56965.39
330803,463195,9/15/22 11:51,116,91,7,569728.69,569982.66,568833.42,642599.79,350,34000,2022,50000,New Business,Insured Only,TOYOTA COROLLA HYBRID EXCEL VVT-I 121BHP 5 DOOR ESTATE PETROL ELECTRIC CVT 2WD,49.6569447891959,-1.40354130026916,Comprehensive,Not accepted,115574.989999999,57199.65,58375.34
645669,477025,9/28/22 12:26,250,88,6,561296.29,561546.61,560413.87,633090.84,350,1000,2013,50000,New Business,Insured Only,VAUXHALL ZAFIRA EXCLUSIV 113BHP 5 DOOR M.P.V. PETROL MANUAL 2WD 5SEAT,49.2655547102362,-1.35531398313773,Comprehensive,Not accepted,113865.11,56353.14,57511.97
312342,481671,10/4/22 10:58,64,24,0,530656.53,530891.83,529827.07,598507.93,350,10000,2015,5000,New Business,Insured Only,TOYOTA PRIUS 134BHP 5 DOOR HATCHBACK PETROL ELECTRIC CVT,54.8895389499578,-1.01026049136766,Comprehensive,Not accepted,107640.8,53275.76,54365.04
953509,484765,10/5/22 16:36,339,37,3,580728.65,580987.78,579707.11,654890.24,750,6000,2013,35000,New Business,Insured Only,SKODA SUPERB S TDI 105BHP 5 DOOR ESTATE DIESEL MANUAL 2WD,46.3915048261775,-2.53854310670706,Comprehensive,Not accepted,117786.48,58293.44,59493.04
482671,494546,10/19/22 16:02,404,363,9,521812.52,522045.29,520991.98,588557.78,500,11000,2019,35000,New Business,Named Drivers Excluding Proposer,SEAT LEON SE TDI 113BHP 5 DOOR ESTATE DIESEL MANUAL 2WD,60.3886741674701,-5.1551784335677,Comprehensive,Accepted,105880.83,52417.29,53463.54
330803,509607,11/2/22 8:45,114,103,7,580737.51,580996.6,579824.18,655020.54,600,7140,2007,12000,New Business,Insured Only,LONDON TAXIS TX4 SILVER,54.9885100188837,-1.39940300696456,Comprehensive,Not accepted,117809.63,58305.11,59504.52
427139,510200,11/2/22 10:00,316,160,4,523134.64,523367.85,522312.52,590046.47,500,6500,2016,35000,New Business,Insured Only,VAUXHALL INSIGNIA TECH LINE CDTI ECOFLEX 134BHP 5 DOOR HATCHBACK DIESEL MANUAL 2WD,55.3323159448319,-2.09645166235256,Comprehensive,Not accepted,106123.06,52521.71,53601.35
645669,516212,11/6/22 15:18,252,252,0,542797.58,543038.83,541947.14,612211.43,350,40000,2022,130000,New Business,Insured Only,FORD TOURNEO CUSTOM 310 L2H1 TITANIUM X ECOBLUE TDCI 168BHP 5 DOOR M.P.V. DIESEL AUTOMATIC 2WD 9SEAT,53.8076108482358,-1.85891843056126,Comprehensive,Not accepted,110107.17,54495.17,55612
621005,245974,11/7/22 12:26,254,42,4,557370.35,557618.6,556495.25,628657.03,500,15000,2016,30000,New Business,Insured Only,TOYOTA VERSO ICON TSS V-MATIC 147BHP 5 DOOR M.P.V. PETROL CVT 2WD 7SEAT,52.8101887626286,-0.0361101419336909,Comprehensive,Not accepted,113066.63,55958.7,57107.93
396667,520229,11/11/22 11:48,143,1,0,519720.43,519951.44,518906.08,586183.48,500,15000,2016,30000,New Business,Insured Only,TOYOTA PRIUS T3 76BHP 5 DOOR HATCHBACK PETROL ELECTRIC AUTOMATIC,57.0157396061923,-3.21068683929343,Comprehensive,Accepted,105426.07,52178.32,53247.75
689994,522759,11/17/22 14:21,135,63,3,559545.28,559794.78,558665.75,631115.2,350,8000,2013,70000,New Business,Insured Only,VOLKSWAGEN PASSAT HIGHLINE TDI BLUEMOTION 138BHP 4 DOOR SALOON DIESEL AUTOMATIC 2WD,47.888800572255,-2.35393565872912,Comprehensive,Not accepted,113509.66,56177.32,57332.34
